Date_Time,Date,Time,Month,Weekday,Day,Day_in_Year,Week,Weekend,Electric_Use,hour,Season,TOU,TOU_Rate,TOU_Cost,Regular_Rate,Regular_Cost,Mean,Max,Min,Minute,elapsed_time
2016-02-26T20:00:00Z,2016-02-26,20:00:00,Feb,Fri,26,57,9,0,0.952756111,20,Winter,Mid-Peak,0.1043,0.049686231,0.11742,0.055936311,0.583160752,0.952756111,0.323697222,0,0.5
2016-02-26T20:30:00Z,2016-02-26,20:30:00,Feb,Fri,26,57,9,0,0.758572222,20,Winter,Mid-Peak,0.1043,0.039559541,0.11742,0.044535775,0.583160752,0.952756111,0.323697222,30,0.5
2016-02-26T21:00:00Z,2016-02-26,21:00:00,Feb,Fri,26,57,9,0,0.930034444,21,Winter,Mid-Peak,0.1043,0.048501296,0.11742,0.054602322,0.583160752,0.952756111,0.323697222,0,0.5
2016-02-26T21:30:00Z,2016-02-26,21:30:00,Feb,Fri,26,57,9,0,0.717842778,21,Winter,Mid-Peak,0.1043,0.037435501,0.11742,0.042144549,0.583160752,0.952756111,0.323697222,30,0.5
2016-02-26T22:00:00Z,2016-02-26,22:00:00,Feb,Fri,26,57,9,0,0.369668889,22,Winter,Mid-Peak,0.1043,0.019278233,0.11742,0.02170326,0.583160752,0.952756111,0.323697222,0,0.5
2016-02-26T22:30:00Z,2016-02-26,22:30:00,Feb,Fri,26,57,9,0,0.434350556,22,Winter,Mid-Peak,0.1043,0.022651381,0.11742,0.025500721,0.583160752,0.952756111,0.323697222,30,0.5
2016-02-26T23:00:00Z,2016-02-26,23:00:00,Feb,Fri,26,57,9,0,0.355143333,23,Winter,Mid-Peak,0.1043,0.018520725,0.11742,0.020850465,0.583160752,0.952756111,0.323697222,0,0.5
2016-02-26T23:30:00Z,2016-02-26,23:30:00,Feb,Fri,26,57,9,0,0.417521667,23,Winter,Mid-Peak,0.1043,0.021773755,0.11742,0.024512697,0.583160752,0.952756111,0.323697222,30,0.5
2016-02-27T00:00:00Z,2016-02-27,00:00:00,Feb,Sat,27,58,9,1,0.341719444,0,Winter,Off-Peak,0.05676,0.009697998,0.11742,0.020062349,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T00:30:00Z,2016-02-27,00:30:00,Feb,Sat,27,58,9,1,0.321666111,0,Winter,Off-Peak,0.05676,0.009128884,0.11742,0.018885017,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T01:00:00Z,2016-02-27,01:00:00,Feb,Sat,27,58,9,1,0.416646111,1,Winter,Off-Peak,0.05676,0.011824417,0.11742,0.024461293,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T01:30:00Z,2016-02-27,01:30:00,Feb,Sat,27,58,9,1,0.301222778,1,Winter,Off-Peak,0.05676,0.008548702,0.11742,0.017684789,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T02:00:00Z,2016-02-27,02:00:00,Feb,Sat,27,58,9,1,0.336751111,2,Winter,Off-Peak,0.05676,0.009556997,0.11742,0.019770658,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T02:30:00Z,2016-02-27,02:30:00,Feb,Sat,27,58,9,1,0.338731111,2,Winter,Off-Peak,0.05676,0.009613189,0.11742,0.019886904,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T03:00:00Z,2016-02-27,03:00:00,Feb,Sat,27,58,9,1,0.264543333,3,Winter,Off-Peak,0.05676,0.00750774,0.11742,0.015531339,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T03:30:00Z,2016-02-27,03:30:00,Feb,Sat,27,58,9,1,0.23024,3,Winter,Off-Peak,0.05676,0.006534211,0.11742,0.01351739,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T04:00:00Z,2016-02-27,04:00:00,Feb,Sat,27,58,9,1,0.621626667,4,Winter,Off-Peak,0.05676,0.017641765,0.11742,0.036495702,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T04:30:00Z,2016-02-27,04:30:00,Feb,Sat,27,58,9,1,0.574121111,4,Winter,Off-Peak,0.05676,0.016293557,0.11742,0.03370665,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T05:00:00Z,2016-02-27,05:00:00,Feb,Sat,27,58,9,1,0.679866667,5,Winter,Off-Peak,0.05676,0.019294616,0.11742,0.039914972,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T05:30:00Z,2016-02-27,05:30:00,Feb,Sat,27,58,9,1,0.662233333,5,Winter,Off-Peak,0.05676,0.018794182,0.11742,0.038879719,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T06:00:00Z,2016-02-27,06:00:00,Feb,Sat,27,58,9,1,0.633231667,6,Winter,Mid-Peak,0.1043,0.033023031,0.11742,0.037177031,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T06:30:00Z,2016-02-27,06:30:00,Feb,Sat,27,58,9,1,0.807348333,6,Winter,Mid-Peak,0.1043,0.042103216,0.11742,0.047399421,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T07:00:00Z,2016-02-27,07:00:00,Feb,Sat,27,58,9,1,0.735483889,7,Winter,Mid-Peak,0.1043,0.038355485,0.11742,0.043180259,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T07:30:00Z,2016-02-27,07:30:00,Feb,Sat,27,58,9,1,0.711727778,7,Winter,Mid-Peak,0.1043,0.037116604,0.11742,0.041785538,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T08:00:00Z,2016-02-27,08:00:00,Feb,Sat,27,58,9,1,0.823765,8,Winter,Mid-Peak,0.1043,0.042959345,0.11742,0.048363243,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T08:30:00Z,2016-02-27,08:30:00,Feb,Sat,27,58,9,1,0.728985,8,Winter,Mid-Peak,0.1043,0.038016568,0.11742,0.042798709,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T09:00:00Z,2016-02-27,09:00:00,Feb,Sat,27,58,9,1,0.706793333,9,Winter,Mid-Peak,0.1043,0.036859272,0.11742,0.041495837,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T09:30:00Z,2016-02-27,09:30:00,Feb,Sat,27,58,9,1,0.817279444,9,Winter,Mid-Peak,0.1043,0.042621123,0.11742,0.047982476,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T10:00:00Z,2016-02-27,10:00:00,Feb,Sat,27,58,9,1,0.619755556,10,Winter,Mid-Peak,0.1043,0.032320252,0.11742,0.036385849,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T10:30:00Z,2016-02-27,10:30:00,Feb,Sat,27,58,9,1,0.621324444,10,Winter,Mid-Peak,0.1043,0.03240207,0.11742,0.036477958,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T11:00:00Z,2016-02-27,11:00:00,Feb,Sat,27,58,9,1,0.723418889,11,Winter,Mid-Peak,0.1043,0.037726295,0.11742,0.042471923,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T11:30:00Z,2016-02-27,11:30:00,Feb,Sat,27,58,9,1,0.62166,11,Winter,Mid-Peak,0.1043,0.032419569,0.11742,0.036497659,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T12:00:00Z,2016-02-27,12:00:00,Feb,Sat,27,58,9,1,0.638713889,12,Winter,Mid-Peak,0.1043,0.033308929,0.11742,0.037498892,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T12:30:00Z,2016-02-27,12:30:00,Feb,Sat,27,58,9,1,0.723856111,12,Winter,Mid-Peak,0.1043,0.037749096,0.11742,0.042497592,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T13:00:00Z,2016-02-27,13:00:00,Feb,Sat,27,58,9,1,0.619570556,13,Winter,Mid-Peak,0.1043,0.032310604,0.11742,0.036374987,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T13:30:00Z,2016-02-27,13:30:00,Feb,Sat,27,58,9,1,0.616677222,13,Winter,Mid-Peak,0.1043,0.032159717,0.11742,0.03620512,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T14:00:00Z,2016-02-27,14:00:00,Feb,Sat,27,58,9,1,0.687766111,14,Winter,Mid-Peak,0.1043,0.035867003,0.11742,0.040378748,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T14:30:00Z,2016-02-27,14:30:00,Feb,Sat,27,58,9,1,0.648962778,14,Winter,Mid-Peak,0.1043,0.033843409,0.11742,0.038100605,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T15:00:00Z,2016-02-27,15:00:00,Feb,Sat,27,58,9,1,0.616167778,15,Winter,Mid-Peak,0.1043,0.03213315,0.11742,0.03617521,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T15:30:00Z,2016-02-27,15:30:00,Feb,Sat,27,58,9,1,0.662366111,15,Winter,Mid-Peak,0.1043,0.034542393,0.11742,0.038887514,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T16:00:00Z,2016-02-27,16:00:00,Feb,Sat,27,58,9,1,0.681402222,16,Winter,Mid-Peak,0.1043,0.035535126,0.11742,0.040005124,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T16:30:00Z,2016-02-27,16:30:00,Feb,Sat,27,58,9,1,0.637892778,16,Winter,Mid-Peak,0.1043,0.033266108,0.11742,0.037450685,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T17:00:00Z,2016-02-27,17:00:00,Feb,Sat,27,58,9,1,0.637345,17,Winter,Mid-Peak,0.1043,0.033237542,0.11742,0.037418525,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T17:30:00Z,2016-02-27,17:30:00,Feb,Sat,27,58,9,1,0.768495556,17,Winter,Mid-Peak,0.1043,0.040077043,0.11742,0.045118374,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T18:00:00Z,2016-02-27,18:00:00,Feb,Sat,27,58,9,1,0.825628889,18,Winter,Mid-Peak,0.1043,0.043056547,0.11742,0.048472672,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T18:30:00Z,2016-02-27,18:30:00,Feb,Sat,27,58,9,1,0.771948889,18,Winter,Mid-Peak,0.1043,0.040257135,0.11742,0.045321119,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T19:00:00Z,2016-02-27,19:00:00,Feb,Sat,27,58,9,1,0.904575,19,Winter,Mid-Peak,0.1043,0.047173586000000003,0.11742,0.053107598,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T19:30:00Z,2016-02-27,19:30:00,Feb,Sat,27,58,9,1,0.813146111,19,Winter,Mid-Peak,0.1043,0.04240557,0.11742,0.047739808,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T20:00:00Z,2016-02-27,20:00:00,Feb,Sat,27,58,9,1,0.802435556,20,Winter,Mid-Peak,0.1043,0.041847014,0.11742,0.047110991,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T20:30:00Z,2016-02-27,20:30:00,Feb,Sat,27,58,9,1,0.709725556,20,Winter,Mid-Peak,0.1043,0.037012188,0.11742,0.041667987,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T21:00:00Z,2016-02-27,21:00:00,Feb,Sat,27,58,9,1,0.654831667,21,Winter,Mid-Peak,0.1043,0.034149471,0.11742,0.038445167,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T21:30:00Z,2016-02-27,21:30:00,Feb,Sat,27,58,9,1,0.708425,21,Winter,Mid-Peak,0.1043,0.036944364,0.11742,0.041591632,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T22:00:00Z,2016-02-27,22:00:00,Feb,Sat,27,58,9,1,0.711993333,22,Winter,Mid-Peak,0.1043,0.037130452,0.11742,0.041801129,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T22:30:00Z,2016-02-27,22:30:00,Feb,Sat,27,58,9,1,0.650065556,22,Winter,Mid-Peak,0.1043,0.033900919,0.11742,0.038165349,0.636591944,0.904575,0.23024,30,0.5
2016-02-27T23:00:00Z,2016-02-27,23:00:00,Feb,Sat,27,58,9,1,0.657586667,23,Winter,Mid-Peak,0.1043,0.034293145,0.11742,0.038606913,0.636591944,0.904575,0.23024,0,0.5
2016-02-27T23:30:00Z,2016-02-27,23:30:00,Feb,Sat,27,58,9,1,0.766693889,23,Winter,Mid-Peak,0.1043,0.039983086,0.11742,0.045012598,0.636591944,0.904575,0.23024,30,0.5
2016-02-28T00:00:00Z,2016-02-28,00:00:00,Feb,Sun,28,59,9,1,0.644339444,0,Winter,Off-Peak,0.05676,0.018286353,0.11742,0.037829169,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T00:30:00Z,2016-02-28,00:30:00,Feb,Sun,28,59,9,1,0.639771667,0,Winter,Off-Peak,0.05676,0.01815672,0.11742,0.037560995,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T01:00:00Z,2016-02-28,01:00:00,Feb,Sun,28,59,9,1,0.658110556,1,Winter,Off-Peak,0.05676,0.018677178,0.11742,0.038637671,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T01:30:00Z,2016-02-28,01:30:00,Feb,Sun,28,59,9,1,0.704532222,1,Winter,Off-Peak,0.05676,0.019994624,0.11742,0.041363087,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T02:00:00Z,2016-02-28,02:00:00,Feb,Sun,28,59,9,1,0.615325,2,Winter,Off-Peak,0.05676,0.017462924,0.11742,0.036125731,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T02:30:00Z,2016-02-28,02:30:00,Feb,Sun,28,59,9,1,0.617366111,2,Winter,Off-Peak,0.05676,0.01752085,0.11742,0.036245564,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T03:00:00Z,2016-02-28,03:00:00,Feb,Sun,28,59,9,1,0.679230556,3,Winter,Off-Peak,0.05676,0.019276563,0.11742,0.039877626,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T03:30:00Z,2016-02-28,03:30:00,Feb,Sun,28,59,9,1,0.658205556,3,Winter,Off-Peak,0.05676,0.018679874,0.11742,0.038643248,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T04:00:00Z,2016-02-28,04:00:00,Feb,Sun,28,59,9,1,0.606411667,4,Winter,Off-Peak,0.05676,0.017209963000000002,0.11742,0.035602429,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T04:30:00Z,2016-02-28,04:30:00,Feb,Sun,28,59,9,1,0.597732222,4,Winter,Off-Peak,0.05676,0.01696364,0.11742,0.035092859,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T05:00:00Z,2016-02-28,05:00:00,Feb,Sun,28,59,9,1,0.674598333,5,Winter,Off-Peak,0.05676,0.019145101,0.11742,0.039605668,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T05:30:00Z,2016-02-28,05:30:00,Feb,Sun,28,59,9,1,0.448049444,5,Winter,Off-Peak,0.05676,0.012715643,0.11742,0.026304983,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T06:00:00Z,2016-02-28,06:00:00,Feb,Sun,28,59,9,1,0.353532222,6,Winter,Mid-Peak,0.1043,0.018436705,0.11742,0.020755877,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T06:30:00Z,2016-02-28,06:30:00,Feb,Sun,28,59,9,1,0.672277222,6,Winter,Mid-Peak,0.1043,0.035059257,0.11742,0.039469396,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T07:00:00Z,2016-02-28,07:00:00,Feb,Sun,28,59,9,1,0.774431667,7,Winter,Mid-Peak,0.1043,0.040386611,0.11742,0.045466883,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T07:30:00Z,2016-02-28,07:30:00,Feb,Sun,28,59,9,1,0.776039444,7,Winter,Mid-Peak,0.1043,0.040470457,0.11742,0.045561276,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T08:00:00Z,2016-02-28,08:00:00,Feb,Sun,28,59,9,1,0.73869,8,Winter,Mid-Peak,0.1043,0.038522684,0.11742,0.04336849,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T08:30:00Z,2016-02-28,08:30:00,Feb,Sun,28,59,9,1,0.788359444,8,Winter,Mid-Peak,0.1043,0.041112945,0.11742,0.046284583,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T09:00:00Z,2016-02-28,09:00:00,Feb,Sun,28,59,9,1,0.827308889,9,Winter,Mid-Peak,0.1043,0.043144159,0.11742,0.048571305,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T09:30:00Z,2016-02-28,09:30:00,Feb,Sun,28,59,9,1,0.923036111,9,Winter,Mid-Peak,0.1043,0.048136333,0.11742,0.05419145,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T10:00:00Z,2016-02-28,10:00:00,Feb,Sun,28,59,9,1,0.824050556,10,Winter,Mid-Peak,0.1043,0.042974236,0.11742,0.048380008,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T10:30:00Z,2016-02-28,10:30:00,Feb,Sun,28,59,9,1,0.900432222,10,Winter,Mid-Peak,0.1043,0.04695754,0.11742,0.052864376,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T11:00:00Z,2016-02-28,11:00:00,Feb,Sun,28,59,9,1,0.548182778,11,Winter,Mid-Peak,0.1043,0.028587732,0.11742,0.032183811,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T11:30:00Z,2016-02-28,11:30:00,Feb,Sun,28,59,9,1,0.749963889,11,Winter,Mid-Peak,0.1043,0.039110617,0.11742,0.04403038,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T12:00:00Z,2016-02-28,12:00:00,Feb,Sun,28,59,9,1,0.547717222,12,Winter,Mid-Peak,0.1043,0.028563453,0.11742,0.032156478,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T12:30:00Z,2016-02-28,12:30:00,Feb,Sun,28,59,9,1,0.582416111,12,Winter,Mid-Peak,0.1043,0.030373,0.11742,0.03419365,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T13:00:00Z,2016-02-28,13:00:00,Feb,Sun,28,59,9,1,0.704832778,13,Winter,Mid-Peak,0.1043,0.036757029,0.11742,0.041380732,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T13:30:00Z,2016-02-28,13:30:00,Feb,Sun,28,59,9,1,0.432605,13,Winter,Mid-Peak,0.1043,0.022560351,0.11742,0.02539824,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T14:00:00Z,2016-02-28,14:00:00,Feb,Sun,28,59,9,1,0.593392778,14,Winter,Mid-Peak,0.1043,0.030945433,0.11742,0.03483809,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T14:30:00Z,2016-02-28,14:30:00,Feb,Sun,28,59,9,1,0.61444777799999994,14,Winter,Mid-Peak,0.1043,0.032043452,0.11742,0.036074229,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T15:00:00Z,2016-02-28,15:00:00,Feb,Sun,28,59,9,1,0.375686667,15,Winter,Mid-Peak,0.1043,0.01959206,0.11742,0.022056564,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T15:30:00Z,2016-02-28,15:30:00,Feb,Sun,28,59,9,1,0.441276111,15,Winter,Mid-Peak,0.1043,0.023012549,0.11742,0.02590732,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T16:00:00Z,2016-02-28,16:00:00,Feb,Sun,28,59,9,1,0.434139444,16,Winter,Mid-Peak,0.1043,0.022640372,0.11742,0.025488327,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T16:30:00Z,2016-02-28,16:30:00,Feb,Sun,28,59,9,1,0.389288333,16,Winter,Mid-Peak,0.1043,0.020301387,0.11742,0.022855118,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T17:00:00Z,2016-02-28,17:00:00,Feb,Sun,28,59,9,1,0.732646111,17,Winter,Mid-Peak,0.1043,0.038207495,0.11742,0.043013653,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T17:30:00Z,2016-02-28,17:30:00,Feb,Sun,28,59,9,1,0.883326111,17,Winter,Mid-Peak,0.1043,0.046065457,0.11742,0.051860076,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T18:00:00Z,2016-02-28,18:00:00,Feb,Sun,28,59,9,1,0.524065556,18,Winter,Mid-Peak,0.1043,0.027330019,0.11742,0.030767889,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T18:30:00Z,2016-02-28,18:30:00,Feb,Sun,28,59,9,1,0.651865556,18,Winter,Mid-Peak,0.1043,0.033994789,0.11742,0.038271027,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T19:00:00Z,2016-02-28,19:00:00,Feb,Sun,28,59,9,1,0.612102778,19,Winter,Mid-Peak,0.1043,0.03192116,0.11742,0.035936554,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T19:30:00Z,2016-02-28,19:30:00,Feb,Sun,28,59,9,1,0.56358,19,Winter,Mid-Peak,0.1043,0.029390697,0.11742,0.033087782,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T20:00:00Z,2016-02-28,20:00:00,Feb,Sun,28,59,9,1,0.476916111,20,Winter,Mid-Peak,0.1043,0.024871175,0.11742,0.027999745,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T20:30:00Z,2016-02-28,20:30:00,Feb,Sun,28,59,9,1,0.599678889,20,Winter,Mid-Peak,0.1043,0.031273254,0.11742,0.035207148,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T21:00:00Z,2016-02-28,21:00:00,Feb,Sun,28,59,9,1,0.533562778,21,Winter,Mid-Peak,0.1043,0.027825299,0.11742,0.031325471,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T21:30:00Z,2016-02-28,21:30:00,Feb,Sun,28,59,9,1,0.425836111,21,Winter,Mid-Peak,0.1043,0.022207353,0.11742,0.025000838,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T22:00:00Z,2016-02-28,22:00:00,Feb,Sun,28,59,9,1,0.766973333,22,Winter,Mid-Peak,0.1043,0.039997659,0.11742,0.045029004,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T22:30:00Z,2016-02-28,22:30:00,Feb,Sun,28,59,9,1,0.539688889,22,Winter,Mid-Peak,0.1043,0.028144776,0.11742,0.031685135,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-28T23:00:00Z,2016-02-28,23:00:00,Feb,Sun,28,59,9,1,0.651432778,23,Winter,Mid-Peak,0.1043,0.033972219,0.11742,0.038245618,0.629589826,0.923036111,0.353532222,0,0.5
2016-02-28T23:30:00Z,2016-02-28,23:30:00,Feb,Sun,28,59,9,1,0.722857222,23,Winter,Mid-Peak,0.1043,0.037697004,0.11742,0.042438948,0.629589826,0.923036111,0.353532222,30,0.5
2016-02-29T00:00:00Z,2016-02-29,00:00:00,Feb,Mon,29,60,9,0,0.432351111,0,Winter,Off-Peak,0.05676,0.012270125,0.11742,0.025383334,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T00:30:00Z,2016-02-29,00:30:00,Feb,Mon,29,60,9,0,0.437696111,0,Winter,Off-Peak,0.05676,0.012421816,0.11742,0.025697139,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T01:00:00Z,2016-02-29,01:00:00,Feb,Mon,29,60,9,0,0.494726111,1,Winter,Off-Peak,0.05676,0.014040327,0.11742,0.02904537,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T01:30:00Z,2016-02-29,01:30:00,Feb,Mon,29,60,9,0,0.385832222,1,Winter,Off-Peak,0.05676,0.010949918,0.11742,0.02265221,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T02:00:00Z,2016-02-29,02:00:00,Feb,Mon,29,60,9,0,0.456928333,2,Winter,Off-Peak,0.05676,0.012967626,0.11742,0.026826262,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T02:30:00Z,2016-02-29,02:30:00,Feb,Mon,29,60,9,0,0.402068333,2,Winter,Off-Peak,0.05676,0.011410699,0.11742,0.023605432,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T03:00:00Z,2016-02-29,03:00:00,Feb,Mon,29,60,9,0,0.329431667,3,Winter,Off-Peak,0.05676,0.009349271,0.11742,0.019340933,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T03:30:00Z,2016-02-29,03:30:00,Feb,Mon,29,60,9,0,0.457476667,3,Winter,Off-Peak,0.05676,0.012983188,0.11742,0.026858455,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T04:00:00Z,2016-02-29,04:00:00,Feb,Mon,29,60,9,0,0.334548889,4,Winter,Off-Peak,0.05676,0.009494497,0.11742,0.019641365,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T04:30:00Z,2016-02-29,04:30:00,Feb,Mon,29,60,9,0,0.352314444,4,Winter,Off-Peak,0.05676,0.009998684,0.11742,0.020684381,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T05:00:00Z,2016-02-29,05:00:00,Feb,Mon,29,60,9,0,0.400405,5,Winter,Off-Peak,0.05676,0.011363494,0.11742,0.023507778,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T05:30:00Z,2016-02-29,05:30:00,Feb,Mon,29,60,9,0,0.310637222,5,Winter,Off-Peak,0.05676,0.008815884,0.11742,0.018237511,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T06:00:00Z,2016-02-29,06:00:00,Feb,Mon,29,60,9,0,0.547479444,6,Winter,Mid-Peak,0.1043,0.028551053,0.11742,0.032142518,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T06:30:00Z,2016-02-29,06:30:00,Feb,Mon,29,60,9,0,0.839836111,6,Winter,Mid-Peak,0.1043,0.043797453,0.11742,0.049306778,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T07:00:00Z,2016-02-29,07:00:00,Feb,Mon,29,60,9,0,0.808441111,7,Winter,Mid-Peak,0.1043,0.042160204,0.11742,0.047463578,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T07:30:00Z,2016-02-29,07:30:00,Feb,Mon,29,60,9,0,0.77862,7,Winter,Mid-Peak,0.1043,0.040605033,0.11742,0.04571278,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T08:00:00Z,2016-02-29,08:00:00,Feb,Mon,29,60,9,0,0.820296667,8,Winter,Mid-Peak,0.1043,0.042778471,0.11742,0.048159617,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T08:30:00Z,2016-02-29,08:30:00,Feb,Mon,29,60,9,0,0.659866667,8,Winter,Mid-Peak,0.1043,0.034412047,0.11742,0.038740772,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T09:00:00Z,2016-02-29,09:00:00,Feb,Mon,29,60,9,0,0.480628889,9,Winter,Mid-Peak,0.1043,0.025064797,0.11742,0.028217722,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T09:30:00Z,2016-02-29,09:30:00,Feb,Mon,29,60,9,0,0.370313889,9,Winter,Mid-Peak,0.1043,0.019311869,0.11742,0.021741128,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T10:00:00Z,2016-02-29,10:00:00,Feb,Mon,29,60,9,0,0.448583889,10,Winter,Mid-Peak,0.1043,0.02339365,0.11742,0.02633636,0.533913738,0.914518333,0.310637222,0,0.5
2016-02-29T10:30:00Z,2016-02-29,10:30:00,Feb,Mon,29,60,9,0,0.583542778,10,Winter,Mid-Peak,0.1043,0.030431756,0.11742,0.034259796,0.533913738,0.914518333,0.310637222,30,0.5
2016-02-29T11:00:00Z,2016-02-29,11:00:00,Feb,Mon,29,60,9,0,0.48098,11,Winter,Mid-Peak,0.1043,0.025083107,0.11742,0.028238336,0.533913738,0.914518333,0.310637222,0,0.5
